,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
15576,Russian Federation,RUS,2021-07-07,45061139.0,26676560.0,18384579.0,725,145906228.0,18.283359364207538
15577,Russian Federation,RUS,2021-07-08,45570931.0,27056132.0,18514799.0,734,145906228.0,18.54350727235578
15578,Russian Federation,RUS,2021-07-09,46626243.0,27899062.0,18727181.0,726,145906228.0,19.121227642181253
15579,Russian Federation,RUS,2021-07-10,47334968.0,28443712.0,18891256.0,752,145906228.0,19.494515340359563
15580,Russian Federation,RUS,2021-07-11,47572228.0,28645936.0,18926292.0,749,145906228.0,19.63311394767878
15581,Russian Federation,RUS,2021-07-12,47809152.0,28738206.0,19070946.0,710,145906228.0,19.696353194738197
15582,Russian Federation,RUS,2021-07-13,48693756.0,29428872.0,19264884.0,780,145906228.0,20.169716127539118
15583,Russian Federation,RUS,2021-07-14,49757693.0,30101051.0,19656642.0,786,145906228.0,20.63040859366195
15584,Russian Federation,RUS,2021-07-15,50383638.0,30538845.0,19844793.0,791,145906228.0,20.93046021311715
15585,Russian Federation,RUS,2021-07-16,52329289.0,31765940.0,20563349.0,799,145906228.0,21.771476403323923
15586,Russian Federation,RUS,2021-07-17,52471287.0,31874482.0,20596805.0,787,145906228.0,21.84586801873872
15587,Russian Federation,RUS,2021-07-18,52782888.0,32086928.0,20695960.0,764,145906228.0,21.99147249560862
15588,Russian Federation,RUS,2021-07-19,52924914.0,32163192.0,20761722.0,719,145906228.0,22.043741683185726
15589,Russian Federation,RUS,2021-07-20,54765404.0,33185732.0,21579672.0,784,145906228.0,22.744561664632986
15590,Russian Federation,RUS,2021-07-21,55278232.0,33485064.0,21793168.0,783,145906228.0,22.949715347311976
15591,Russian Federation,RUS,2021-07-22,55829776.0,33840825.0,21988951.0,796,145906228.0,23.193543869833988
15592,Russian Federation,RUS,2021-07-23,57119002.0,34479522.0,22639480.0,795,145906228.0,23.631288720588405
15593,Russian Federation,RUS,2021-07-24,57313547.0,34561624.0,22751923.0,799,145906228.0,23.68755910816912
15594,Russian Federation,RUS,2021-07-25,57493823.0,34655066.0,22838757.0,779,145906228.0,23.751601610864753
15595,Russian Federation,RUS,2021-07-26,57730452.0,34775914.0,22954538.0,727,145906228.0,23.834427410459817
15596,Russian Federation,RUS,2021-07-27,58627941.0,35277439.0,23350502.0,779,145906228.0,24.17815845393522
15597,Russian Federation,RUS,2021-07-28,59222211.0,35565564.0,23656647.0,798,145906228.0,24.375631175935823
15598,Russian Federation,RUS,2021-07-29,60086288.0,36024370.0,24061918.0,799,145906228.0,24.690083825619837
15599,Russian Federation,RUS,2021-07-30,60996545.0,36287070.0,24709475.0,794,145906228.0,24.870130972065155
15600,Russian Federation,RUS,2021-07-31,61902078.0,36621627.0,25280451.0,792,145906228.0,25.09942687299133
15601,Russian Federation,RUS,2021-08-01,62225609.0,36759116.0,25466493.0,789,145906228.0,25.193657943100277
15602,Russian Federation,RUS,2021-08-02,62369448.0,36816173.0,25553275.0,785,145906228.0,25.232763196372947
15603,Russian Federation,RUS,2021-08-03,63106022.0,37159913.0,25946109.0,788,145906228.0,25.468352865650125
15604,Russian Federation,RUS,2021-08-04,64276556.0,37716498.0,26560058.0,790,145906228.0,25.849820475106792
15605,Russian Federation,RUS,2021-08-05,64612870.0,37841809.0,26771061.0,794,145906228.0,25.935705088613492
15606,Russian Federation,RUS,2021-08-06,65093022.0,38052430.0,27040592.0,792,145906228.0,26.080058762124946
15607,Russian Federation,RUS,2021-08-07,65886173.0,38390923.0,27495250.0,793,145906228.0,26.312052286075136
15608,Russian Federation,RUS,2021-08-08,66245526.0,38591963.0,27653563.0,787,145906228.0,26.4498394132977
15609,Russian Federation,RUS,2021-08-09,66369168.0,38619739.0,27749429.0,769,145906228.0,26.468876297727334
15610,Russian Federation,RUS,2021-08-10,67340478.0,38955619.0,28384859.0,792,145906228.0,26.699078945416915
15611,Russian Federation,RUS,2021-08-11,68010094.0,39355337.0,28654757.0,799,145906228.0,26.973034351898946
15612,Russian Federation,RUS,2021-08-12,68643798.0,39629817.0,29013981.0,808,145906228.0,27.161155177008617
15613,Russian Federation,RUS,2021-08-13,71033270.0,40386461.0,30646809.0,815,145906228.0,27.67973756404696
15614,Russian Federation,RUS,2021-08-14,72895650.0,40644013.0,32251637.0,819,145906228.0,27.856256416963916
15615,Russian Federation,RUS,2021-08-15,73164150.0,40731280.0,32432870.0,816,145906228.0,27.916066749391945
15616,Russian Federation,RUS,2021-08-16,73509691.0,40915730.0,32593961.0,806,145906228.0,28.04248356005749
15617,Russian Federation,RUS,2021-08-17,74000654.0,41108366.0,32892288.0,805,145906228.0,28.17451082348589
15618,Russian Federation,RUS,2021-08-18,74425863.0,41258604.0,33167259.0,799,145906228.0,28.277479697439645
15619,Russian Federation,RUS,2021-08-19,75043301.0,41551994.0,33491307.0,791,145906228.0,28.47856090145789
15620,Russian Federation,RUS,2021-08-20,75677887.0,41822606.0,33855281.0,785,145906228.0,28.664030708819364
15621,Russian Federation,RUS,2021-08-21,76458068.0,42167285.0,34290783.0,797,145906228.0,28.900263942125896
15622,Russian Federation,RUS,2021-08-22,76801879.0,42280854.0,34521025.0,762,145906228.0,28.978100921092963
15623,Russian Federation,RUS,2021-08-23,76957410.0,42336831.0,34620579.0,776,145906228.0,29.01646597292612
15624,Russian Federation,RUS,2021-08-24,77577311.0,42595754.0,34981557.0,794,145906228.0,29.19392447044824
15625,Russian Federation,RUS,2021-08-25,78053353.0,42821588.0,35231765.0,809,145906228.0,29.348704703681328
15626,Russian Federation,RUS,2021-08-26,78431369.0,42983698.0,35447671.0,820,145906228.0,29.459810310496138
15627,Russian Federation,RUS,2021-08-27,79130258.0,43270004.0,35860254.0,798,145906228.0,29.656036341368512
15628,Russian Federation,RUS,2021-08-28,79493362.0,43438051.0,36055311.0,799,145906228.0,29.771210999985552
15629,Russian Federation,RUS,2021-08-29,79708822.0,43523101.0,36185721.0,797,145906228.0,29.829501863347463
15630,Russian Federation,RUS,2021-08-30,80012028.0,43659462.0,36352566.0,792,145906228.0,29.92295983417514
15631,Russian Federation,RUS,2021-08-31,80244526.0,43771190.0,36473336.0,795,145906228.0,29.999535043836513
15632,Russian Federation,RUS,2021-09-01,81226019.0,43967990.0,37258029.0,790,145906228.0,30.134416195037268
15633,Russian Federation,RUS,2021-09-02,81609406.0,44148776.0,37460630.0,798,145906228.0,30.258321803782085
15634,Russian Federation,RUS,2021-09-03,82319804.0,44302410.0,38017394.0,799,145906228.0,30.3636182000401
15635,Russian Federation,RUS,2021-09-04,82550749.0,44418648.0,38132101.0,796,145906228.0,30.44328443608315
15636,Russian Federation,RUS,2021-09-05,82803898.0,44492958.0,38310940.0,793,145906228.0,30.4942144073521
15637,Russian Federation,RUS,2021-09-06,82918108.0,44549535.0,38368573.0,790,145906228.0,30.532990682207206
15638,Russian Federation,RUS,2021-09-07,83633913.0,44857289.0,38776624.0,795,145906228.0,30.743916565371016
15639,Russian Federation,RUS,2021-09-08,83818838.0,44912606.0,38906232.0,797,145906228.0,30.781829271880017
15640,Russian Federation,RUS,2021-09-09,84307408.0,45079017.0,39228391.0,794,145906228.0,30.895882662390534
15641,Russian Federation,RUS,2021-09-10,84915792.0,45449659.0,39466133.0,789,145906228.0,31.149910201228696
15642,Russian Federation,RUS,2021-09-11,85117353.0,45527817.0,39589536.0,796,145906228.0,31.20347748281177
15643,Russian Federation,RUS,2021-09-12,85282445.0,45598793.0,39683652.0,788,145906228.0,31.25212242482206
15644,Russian Federation,RUS,2021-09-13,85977322.0,46149116.0,39828206.0,719,145906228.0,31.62929823667294
15645,Russian Federation,RUS,2021-09-14,86073493.0,46169834.0,39903659.0,781,145906228.0,31.643497767621
15646,Russian Federation,RUS,2021-09-15,86564229.0,46427518.0,40136711.0,792,145906228.0,31.820107089602782
15647,Russian Federation,RUS,2021-09-16,86956254.0,46600781.0,40355473.0,794,145906228.0,31.938856647024004
15648,Russian Federation,RUS,2021-09-17,87267626.0,46745074.0,40522552.0,791,145906228.0,32.03775098620191
15649,Russian Federation,RUS,2021-09-19,87736626.0,46811516.0,40925110.0,793,145906228.0,32.08328845290963
15650,Russian Federation,RUS,2021-09-20,87900632.0,46923762.0,40976870.0,778,145906228.0,32.16021868511329
15651,Russian Federation,RUS,2021-09-21,88138610.0,47092891.0,41045719.0,812,145906228.0,32.276134915913254
15652,Russian Federation,RUS,2021-09-22,88567925.0,47285157.0,41282768.0,817,145906228.0,32.40790859181145
15653,Russian Federation,RUS,2021-09-24,89028383.0,47468729.0,41559654.0,828,145906228.0,32.53372364612154
15654,Russian Federation,RUS,2021-09-25,89204756.0,47547409.0,41657347.0,822,145906228.0,32.587648691733705
15655,Russian Federation,RUS,2021-09-26,89301130.0,47594992.0,41706138.0,805,145906228.0,32.62026073348973
15656,Russian Federation,RUS,2021-09-27,89627918.0,47825957.0,41801961.0,779,145906228.0,32.778557608932225
15657,Russian Federation,RUS,2021-09-28,89704718.0,47867172.0,41837546.0,852,145906228.0,32.80680520368192
15658,Russian Federation,RUS,2021-09-29,90015699.0,47967752.0,42047947.0,857,145906228.0,32.87573988959539
15659,Russian Federation,RUS,2021-09-30,90298423.0,48079685.0,42218738.0,867,145906228.0,32.952455600455934
15660,Russian Federation,RUS,2021-10-01,90667000.0,48343684.0,42323316.0,887,145906228.0,33.133393044743784
15661,Russian Federation,RUS,2021-10-02,91015787.0,48535310.0,42480477.0,886,145906228.0,33.26472808275189
15662,Russian Federation,RUS,2021-10-03,91151285.0,48610971.0,42540314.0,890,145906228.0,33.31658399119193
15663,Russian Federation,RUS,2021-10-04,91243207.0,48654468.0,42588739.0,883,145906228.0,33.34639560416846
15664,Russian Federation,RUS,2021-10-05,91497450.0,48735780.0,42761670.0,895,145906228.0,33.40212454810359
15665,Russian Federation,RUS,2021-10-06,92192697.0,48891249.0,43301448.0,929,145906228.0,33.50867860143708
15666,Russian Federation,RUS,2021-10-07,93888467.0,49137773.0,44750694.0,924,145906228.0,33.67763917521053
15667,Russian Federation,RUS,2021-10-08,94115234.0,49235850.0,44879384.0,936,145906228.0,33.74485837575076
15668,Russian Federation,RUS,2021-10-09,94289464.0,49353510.0,44935954.0,968,145906228.0,33.825499210355844
15669,Rwanda,RWA,2021-05-08,400096.0,350400.0,49696.0,0,13367614.0,2.6212606079140226
15670,Rwanda,RWA,2021-06-06,578569.0,350400.0,228169.0,0,13367614.0,2.6212606079140226
15671,Rwanda,RWA,2021-07-06,643966.0,392003.0,251963.0,9,13367614.0,2.932482939737787
15672,Rwanda,RWA,2021-07-09,645674.0,392832.0,252842.0,14,13367614.0,2.9386844952285425
15673,Rwanda,RWA,2021-07-10,646909.0,394067.0,252842.0,13,13367614.0,2.9479232419487875
15674,Rwanda,RWA,2021-08-12,1073302.0,680470.0,392832.0,9,13367614.0,5.090437231356321
15675,Rwanda,RWA,2021-08-19,1344627.0,951795.0,392832.0,3,13367614.0,7.120156222344541
15676,Rwanda,RWA,2021-08-20,1399797.0,980082.0,419715.0,16,13367614.0,7.331764666454313
15677,Rwanda,RWA,2021-08-22,1473408.0,1048640.0,424768.0,5,13367614.0,7.844631061309819
15678,Rwanda,RWA,2021-08-25,1723562.0,1242465.0,481097.0,11,13367614.0,9.294590642728014
15679,Rwanda,RWA,2021-08-29,2174283.0,1513881.0,660402.0,9,13367614.0,11.324990383474567
15680,Rwanda,RWA,2021-09-06,2569906.0,1662759.0,907147.0,0,13367614.0,12.438711949641872
15681,Rwanda,RWA,2021-09-10,2644449.0,1711757.0,932692.0,6,13367614.0,12.805254550288481
15682,Rwanda,RWA,2021-09-13,2822493.0,1822054.0,1000439.0,8,13367614.0,13.630360661221966
15683,Rwanda,RWA,2021-09-15,2882134.0,1827371.0,1054763.0,5,13367614.0,13.670135897101757
15684,Rwanda,RWA,2021-09-18,3187638.0,1835560.0,1352078.0,6,13367614.0,13.731395894585226
15685,Rwanda,RWA,2021-09-19,3340448.0,1836045.0,1368758.0,7,13367614.0,13.73502406637415
15686,Rwanda,RWA,2021-09-22,3409470.0,1968873.0,1440597.0,0,13367614.0,14.728679329011147
15687,Rwanda,RWA,2021-09-26,3740279.0,2099305.0,1640974.0,6,13367614.0,15.704410674934211
15688,Rwanda,RWA,2021-09-28,3760170.0,2107695.0,1652475.0,0,13367614.0,15.767174306499276
15689,Rwanda,RWA,2021-09-30,3779887.0,2116184.0,1663703.0,4,13367614.0,15.830678533955275
15690,Rwanda,RWA,2021-10-01,3805225.0,2127543.0,1686978.0,9,13367614.0,15.915652561481803
15691,Rwanda,RWA,2021-10-05,3822082.0,2135104.0,1686978.0,5,13367614.0,15.972214637556112
15692,Saint Kitts and Nevis,KNA,2021-05-04,13070.0,12943.0,127.0,0,53544.0,24.172643059913344
15693,Saint Kitts and Nevis,KNA,2021-05-12,15567.0,13821.0,1746.0,0,53544.0,25.81241595696997
15694,Saint Kitts and Nevis,KNA,2021-05-18,18695.0,14588.0,4107.0,0,53544.0,27.244882713282536
15695,Saint Kitts and Nevis,KNA,2021-05-22,21459.0,15619.0,5840.0,0,53544.0,29.170401912445836
15696,Saint Kitts and Nevis,KNA,2021-05-27,25347.0,18425.0,6922.0,0,53544.0,34.41095174062453
15697,Saint Kitts and Nevis,KNA,2021-06-01,27749.0,20090.0,7659.0,0,53544.0,37.52054385178545
15698,Saint Kitts and Nevis,KNA,2021-06-05,29628.0,21066.0,8562.0,0,53544.0,39.343343792021514
15699,Saint Kitts and Nevis,KNA,2021-06-10,31054.0,21469.0,9585.0,0,53544.0,40.09599581652473
15700,Saint Kitts and Nevis,KNA,2021-06-15,32415.0,22012.0,10403.0,0,53544.0,41.11011504557
15701,Saint Kitts and Nevis,KNA,2021-06-21,33982.0,22403.0,11579.0,0,53544.0,41.84035559539818
15702,Saint Kitts and Nevis,KNA,2021-06-22,38006.0,22656.0,15350.0,0,53544.0,42.312864186463464
15703,Saint Kitts and Nevis,KNA,2021-06-29,40615.0,22831.0,17784.0,0,53544.0,42.63969819214105
15704,Saint Kitts and Nevis,KNA,2021-06-30,41850.0,22937.0,18913.0,0,53544.0,42.83766621843718
15705,Saint Kitts and Nevis,KNA,2021-07-08,41956.0,22972.0,18984.0,0,53544.0,42.90303301957269
15706,Saint Kitts and Nevis,KNA,2021-07-13,42250.0,23131.0,19119.0,0,53544.0,43.19998505901688
15707,Saint Kitts and Nevis,KNA,2021-07-14,42345.0,23180.0,19165.0,0,53544.0,43.2914985806066
15708,Saint Kitts and Nevis,KNA,2021-07-15,42432.0,23232.0,19200.0,0,53544.0,43.38861497086508
15709,Saint Kitts and Nevis,KNA,2021-07-20,42837.0,23448.0,19389.0,0,53544.0,43.79202151501569
15710,Saint Kitts and Nevis,KNA,2021-07-22,43003.0,23535.0,19468.0,0,53544.0,43.95450470640968
15711,Saint Kitts and Nevis,KNA,2021-07-23,43190.0,23627.0,19563.0,0,53544.0,44.1263260122516
15712,Saint Kitts and Nevis,KNA,2021-07-26,43298.0,23695.0,19603.0,0,53544.0,44.25332436874346
15713,Saint Kitts and Nevis,KNA,2021-07-28,43415.0,23755.0,19660.0,0,53544.0,44.36538174211863
15714,Saint Kitts and Nevis,KNA,2021-07-31,43640.0,23872.0,19768.0,0,53544.0,44.58389362020021
15715,Saint Kitts and Nevis,KNA,2021-08-05,43726.0,23881.0,19845.0,0,53544.0,44.60070222620649
15716,Saint Kitts and Nevis,KNA,2021-08-07,43873.0,23921.0,19952.0,0,53544.0,44.67540714178993
15717,Saint Kitts and Nevis,KNA,2021-08-10,43966.0,23966.0,20000.0,0,53544.0,44.75945017182131
15718,Saint Kitts and Nevis,KNA,2021-08-12,44124.0,24030.0,20094.0,0,53544.0,44.878978036754816
15719,Saint Kitts and Nevis,KNA,2021-08-13,44750.0,24146.0,20604.0,0,53544.0,45.09562229194681
15720,Saint Kitts and Nevis,KNA,2021-08-24,45097.0,24189.0,20908.0,0,53544.0,45.17593007619901
15721,Saint Kitts and Nevis,KNA,2021-08-27,45327.0,24208.0,21119.0,0,53544.0,45.21141491110115
15722,Saint Kitts and Nevis,KNA,2021-08-30,45980.0,24266.0,21714.0,0,53544.0,45.31973703869714
15723,Saint Kitts and Nevis,KNA,2021-09-03,46241.0,24335.0,21906.0,1,53544.0,45.448603018078586
15724,Saint Kitts and Nevis,KNA,2021-09-06,46372.0,24458.0,21914.0,0,53544.0,45.678320633497684
15725,Saint Kitts and Nevis,KNA,2021-09-10,46587.0,24671.0,21916.0,0,53544.0,46.07612430897953
15726,Saint Kitts and Nevis,KNA,2021-09-13,46716.0,24800.0,21916.0,0,53544.0,46.31704766173614
15727,Saint Kitts and Nevis,KNA,2021-09-17,46884.0,24968.0,21916.0,0,53544.0,46.63080830718661
15728,Saint Kitts and Nevis,KNA,2021-09-22,47098.0,25178.0,21920.0,0,53544.0,47.023009113999706
15729,Saint Kitts and Nevis,KNA,2021-09-27,47415.0,25394.0,22021.0,0,53544.0,47.426415658150304
15730,Saint Kitts and Nevis,KNA,2021-10-01,48059.0,25637.0,22422.0,0,53544.0,47.88024802031974
15731,Saint Kitts and Nevis,KNA,2021-10-08,48755.0,25946.0,22809.0,0,53544.0,48.457343493201854
15732,Saint Lucia,LCA,2021-05-19,44206.0,26905.0,17301.0,0,184607.0,14.57420357841252
15733,Saint Lucia,LCA,2021-05-20,44362.0,26975.0,17387.0,1,184607.0,14.61212196720601
15734,Saint Lucia,LCA,2021-05-21,44868.0,27165.0,17703.0,0,184607.0,14.715043308216917
15735,Saint Lucia,LCA,2021-05-22,45297.0,27395.0,17902.0,0,184607.0,14.839632299966956
15736,Saint Lucia,LCA,2021-05-25,45476.0,27507.0,17969.0,0,184607.0,14.900301722036543
15737,Saint Lucia,LCA,2021-05-26,45739.0,27588.0,18151.0,0,184607.0,14.944178714783297
15738,Saint Lucia,LCA,2021-05-27,45986.0,27709.0,18277.0,0,184607.0,15.00972335826919
15739,Saint Lucia,LCA,2021-05-29,46571.0,27995.0,18576.0,0,184607.0,15.164647061054023
15740,Saint Lucia,LCA,2021-05-30,46771.0,28118.0,18653.0,0,184607.0,15.23127508707687
15741,Saint Lucia,LCA,2021-06-01,47124.0,28262.0,18862.0,2,184607.0,15.309278629737765
15742,Saint Lucia,LCA,2021-06-02,47542.0,28477.0,19065.0,0,184607.0,15.425742252460633
15743,Saint Lucia,LCA,2021-06-03,47828.0,28587.0,19241.0,0,184607.0,15.48532829199326
15744,Saint Lucia,LCA,2021-06-07,48257.0,28724.0,19533.0,0,184607.0,15.559539995774808
15745,Saint Lucia,LCA,2021-06-08,48666.0,28914.0,19752.0,0,184607.0,15.662461336785713
15746,Saint Lucia,LCA,2021-06-09,49065.0,29023.0,20042.0,0,184607.0,15.721505685049863
15747,Saint Lucia,LCA,2021-06-10,49369.0,29147.0,20222.0,0,184607.0,15.788675402341191
15748,Saint Lucia,LCA,2021-06-11,49735.0,29366.0,20369.0,0,184607.0,15.907305790137968
15749,Saint Lucia,LCA,2021-06-12,50132.0,29580.0,20552.0,0,184607.0,16.023227721592356
15750,Saint Lucia,LCA,2021-06-14,50244.0,29655.0,20589.0,0,184607.0,16.06385456672824
15751,Saint Lucia,LCA,2021-06-16,50706.0,29798.0,20908.0,0,184607.0,16.141316418120656
15752,Saint Lucia,LCA,2021-06-17,50869.0,29874.0,20995.0,0,184607.0,16.182484954525016
15753,Saint Lucia,LCA,2021-06-18,51061.0,30024.0,21037.0,0,184607.0,16.263738644796785
15754,Saint Lucia,LCA,2021-06-19,51178.0,30063.0,21115.0,0,184607.0,16.284864604267444
15755,Saint Lucia,LCA,2021-06-22,51337.0,30123.0,21214.0,0,184607.0,16.31736608037615
15756,Saint Lucia,LCA,2021-06-23,51563.0,30270.0,21293.0,0,184607.0,16.396994696842484
15757,Saint Lucia,LCA,2021-06-25,52030.0,30462.0,21568.0,0,184607.0,16.500999420390343
15758,Saint Lucia,LCA,2021-06-27,52355.0,30623.0,21732.0,0,184607.0,16.588211714615372
15759,Saint Lucia,LCA,2021-06-29,52596.0,30746.0,21850.0,0,184607.0,16.654839740638224
15760,Saint Lucia,LCA,2021-06-30,52771.0,30815.0,21956.0,0,184607.0,16.692216438163232
15761,Saint Lucia,LCA,2021-07-01,52921.0,30902.0,22019.0,0,184607.0,16.739343578520856
15762,Saint Lucia,LCA,2021-07-05,53092.0,30989.0,22103.0,1,184607.0,16.786470718878483
15763,Saint Lucia,LCA,2021-07-06,53189.0,31037.0,22152.0,0,184607.0,16.81247189976545
15764,Saint Lucia,LCA,2021-07-07,53323.0,31083.0,22240.0,0,184607.0,16.83738969811546
15765,Saint Lucia,LCA,2021-07-08,53513.0,31127.0,22386.0,0,184607.0,16.861224113928508
15766,Saint Lucia,LCA,2021-07-09,53699.0,31229.0,22470.0,0,184607.0,16.916476623313308
15767,Saint Lucia,LCA,2021-07-12,53855.0,31286.0,22569.0,0,184607.0,16.94735302561658
15768,Saint Lucia,LCA,2021-07-13,53993.0,31340.0,22653.0,0,184607.0,16.976604354114418
15769,Saint Lucia,LCA,2021-07-14,54152.0,31400.0,22752.0,0,184607.0,17.009105830223124
15770,Saint Lucia,LCA,2021-07-15,54361.0,31461.0,22900.0,0,184607.0,17.042148997600307
15771,Saint Lucia,LCA,2021-07-16,54694.0,31581.0,23113.0,1,184607.0,17.10715194981772
15772,Saint Lucia,LCA,2021-07-18,54870.0,31657.0,23213.0,0,184607.0,17.148320486222083
15773,Saint Lucia,LCA,2021-07-20,55052.0,31723.0,23329.0,0,184607.0,17.18407210994166
15774,Saint Lucia,LCA,2021-07-21,55798.0,31977.0,23821.0,0,184607.0,17.321661692135184
15775,Saint Lucia,LCA,2021-07-24,55939.0,32001.0,23938.0,1,184607.0,17.334662282578666
15776,Saint Lucia,LCA,2021-07-27,56036.0,32027.0,24009.0,0,184607.0,17.348746255559107
15777,Saint Lucia,LCA,2021-07-28,56239.0,32068.0,24171.0,0,184607.0,17.370955597566724
15778,Saint Lucia,LCA,2021-07-29,56551.0,32133.0,24418.0,0,184607.0,17.406165530017823
15779,Saint Lucia,LCA,2021-07-30,56839.0,32237.0,24602.0,0,184607.0,17.46250142193958
15780,Saint Lucia,LCA,2021-07-31,57066.0,32291.0,24775.0,0,184607.0,17.491752750437417
15781,Saint Lucia,LCA,2021-08-05,57509.0,32448.0,25061.0,0,184607.0,17.57679827958853
15782,Saint Lucia,LCA,2021-08-06,57858.0,32583.0,25275.0,0,184607.0,17.649926600833123
15783,Saint Lucia,LCA,2021-08-07,58309.0,32787.0,25522.0,1,184607.0,17.760431619602723
15784,Saint Lucia,LCA,2021-08-09,58353.0,32810.0,25543.0,0,184607.0,17.77289051877773
15785,Saint Lucia,LCA,2021-08-10,58569.0,32898.0,25671.0,0,184607.0,17.82055935040383
15786,Saint Lucia,LCA,2021-08-11,59051.0,33120.0,25931.0,2,184607.0,17.940814812006046
15787,Saint Lucia,LCA,2021-08-12,59319.0,33256.0,26063.0,2,184607.0,18.014484824519116
15788,Saint Lucia,LCA,2021-08-13,59537.0,33474.0,26063.0,0,184607.0,18.132573521047416
15789,Saint Lucia,LCA,2021-08-17,60032.0,33702.0,26330.0,0,184607.0,18.2560791302605
15790,Saint Lucia,LCA,2021-08-19,61015.0,34195.0,26820.0,0,184607.0,18.523132925620374
15791,Saint Lucia,LCA,2021-08-20,61566.0,34464.0,27102.0,0,184607.0,18.668847876841074
15792,Saint Lucia,LCA,2021-08-21,61823.0,34601.0,27222.0,2,184607.0,18.74305958062262
15793,Saint Lucia,LCA,2021-08-22,61857.0,34621.0,27236.0,0,184607.0,18.75389340599219
15794,Saint Lucia,LCA,2021-08-24,62165.0,34888.0,27277.0,0,184607.0,18.898524974675933
15795,Saint Lucia,LCA,2021-08-26,63262.0,35707.0,27555.0,2,184607.0,19.34217012355978
15796,Saint Lucia,LCA,2021-08-27,63874.0,36203.0,27671.0,2,184607.0,19.610848992725085
15797,Saint Lucia,LCA,2021-08-28,64382.0,36623.0,27759.0,0,184607.0,19.83835932548603
15798,Saint Lucia,LCA,2021-08-30,64523.0,36750.0,27773.0,1,184607.0,19.907154116582795
15799,Saint Lucia,LCA,2021-09-15,70929.0,42145.0,28784.0,0,184607.0,22.829578510023996
15800,Saint Lucia,LCA,2021-09-16,71517.0,42594.0,28923.0,4,184607.0,23.07279788957082
15801,Saint Lucia,LCA,2021-09-18,72370.0,43264.0,29106.0,9,184607.0,23.435731039451372
15802,Saint Lucia,LCA,2021-09-19,72577.0,43431.0,29146.0,2,184607.0,23.526193481287276
15803,Saint Lucia,LCA,2021-09-21,72947.0,43582.0,29365.0,0,184607.0,23.60798886282752
15804,Saint Lucia,LCA,2021-09-22,73738.0,43946.0,29792.0,0,184607.0,23.80516448455367
15805,Saint Lucia,LCA,2021-09-23,74492.0,44292.0,30200.0,18,184607.0,23.992589663447212
15806,Saint Lucia,LCA,2021-09-24,74999.0,44516.0,30483.0,1,184607.0,24.113928507586387
15807,Saint Lucia,LCA,2021-09-25,75827.0,44872.0,30955.0,12,184607.0,24.30677059916471
15808,Saint Lucia,LCA,2021-09-27,76224.0,45063.0,31161.0,2,184607.0,24.410233631444093
15809,Saint Lucia,LCA,2021-09-29,76712.0,45551.0,31161.0,0,184607.0,24.674578970461575
15810,Saint Lucia,LCA,2021-09-30,78510.0,45972.0,32538.0,7,184607.0,24.902630994491
15811,Saint Lucia,LCA,2021-10-02,80077.0,46620.0,33457.0,0,184607.0,25.253646936465028
15812,Saint Lucia,LCA,2021-10-03,80323.0,46732.0,33591.0,6,184607.0,25.314316358534615
15813,Saint Lucia,LCA,2021-10-06,81199.0,46994.0,34205.0,0,184607.0,25.456239470875968
15814,Saint Lucia,LCA,2021-10-07,82051.0,47238.0,34813.0,6,184607.0,25.58841214038471
15815,Saint Lucia,LCA,2021-10-08,82462.0,47352.0,35110.0,0,184607.0,25.65016494499125
15816,Saint Lucia,LCA,2021-10-09,83448.0,47703.0,35745.0,0,184607.0,25.840298580227184
15817,Saint Vincent and the Grenadines,VCT,2021-07-20,25594.0,15711.0,9883.0,0,111263.0,14.120597143704556
15818,Saint Vincent and the Grenadines,VCT,2021-07-23,25603.0,15711.0,9892.0,0,111263.0,14.120597143704556
15819,Saint Vincent and the Grenadines,VCT,2021-07-30,25635.0,15726.0,9909.0,0,111263.0,14.134078714397418
15820,Saint Vincent and the Grenadines,VCT,2021-08-02,25670.0,15740.0,9930.0,0,111263.0,14.146661513710757
15821,Saint Vincent and the Grenadines,VCT,2021-08-04,25766.0,15768.0,9998.0,0,111263.0,14.171827112337434
15822,Saint Vincent and the Grenadines,VCT,2021-08-07,25782.0,15774.0,10008.0,0,111263.0,14.17721974061458
15823,Saint Vincent and the Grenadines,VCT,2021-08-10,25796.0,15779.0,10017.0,0,111263.0,14.181713597512202
15824,Saint Vincent and the Grenadines,VCT,2021-08-12,25833.0,15799.0,10034.0,0,111263.0,14.199689025102685
15825,Saint Vincent and the Grenadines,VCT,2021-08-19,26690.0,16417.0,10273.0,0,111263.0,14.755129737648634
15826,Saint Vincent and the Grenadines,VCT,2021-08-20,30948.0,19064.0,11884.0,0,111263.0,17.134177579249165
15827,Saint Vincent and the Grenadines,VCT,2021-09-04,30958.0,19066.0,11892.0,0,111263.0,17.135975122008215
15828,Saint Vincent and the Grenadines,VCT,2021-09-05,31800.0,19399.0,12401.0,0,111263.0,17.43526599138977
15829,Saint Vincent and the Grenadines,VCT,2021-09-12,32126.0,19512.0,12644.0,0,111263.0,17.536827157276
15830,Saint Vincent and the Grenadines,VCT,2021-09-13,32614.0,19718.0,12896.0,0,111263.0,17.72197406145799
15831,Saint Vincent and the Grenadines,VCT,2021-09-22,33077.0,19984.0,13093.0,2,111263.0,17.961047248411422
